CustomerID,date,recency,Frequency,Monetary,R,F,M,target,churn_flag
16904,15-06-2011 13:05,3,16,3754.27,1,1,2,2,0
14083,05-12-2011 13:14,3,9,1018.43,1,2,4,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
12748,25-03-2011 14:45,0,210,33719.73,1,1,1,2,0
16395,20-01-2011 10:43,60,5,1486.9,4,3,3,2,0
16873,04-08-2011 15:33,4,6,7123.62,2,3,1,2,0
12451,05-10-2011 12:52,10,5,9035.52,2,3,1,2,0
16814,28-03-2011 14:43,13,21,6509.1,2,1,1,2,0
18075,25-08-2011 15:10,22,10,2611.75,3,2,3,2,0
14554,16-11-2011 13:25,9,4,2381.04,2,3,3,2,0
15877,22-11-2011 11:18,1,2,493.28,1,4,4,2,0
14844,16-06-2011 09:28,63,4,3189.81,4,3,2,2,0
14698,08-12-2011 12:26,1,5,1250.76,1,3,3,2,0
12904,21-11-2011 14:34,17,2,509.58,3,4,4,2,0
14132,04-11-2011 12:18,1,11,3586.03,1,2,2,2,0
14505,16-03-2011 15:45,16,8,5905.64,3,2,2,2,0
15640,05-12-2011 14:35,3,15,12515.66,1,1,1,2,0
14388,09-09-2011 13:26,9,8,3212.84,2,2,2,2,0
12867,21-03-2011 15:10,25,7,4036.82,3,2,2,2,0
14606,02-03-2011 11:32,0,93,12156.65,1,1,1,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
13034,16-10-2011 12:21,54,2,642.77,4,4,4,2,0
12409,22-09-2011 10:38,78,3,11072.67,4,3,1,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
12518,23-09-2011 15:45,0,5,2056.89,1,3,3,2,0
15150,22-11-2011 12:52,16,10,5314.47,3,2,2,2,0
16000,07-12-2011 12:14,2,3,12393.7,1,3,1,2,0
13566,30-10-2011 11:59,40,2,874.71,3,4,4,2,0
12753,05-04-2011 13:56,22,6,21429.39,3,3,1,2,0
17850,02-12-2010 09:42,371,34,5391.21,4,1,2,2,0
16145,16-06-2011 09:46,8,11,3799.49,2,2,2,2,0
13212,09-10-2011 14:48,19,3,788.08,3,3,4,2,0
14210,04-01-2011 13:30,105,6,1905.84,4,3,3,2,0
13249,07-09-2011 16:27,91,3,711.41,4,3,4,2,0
14573,23-05-2011 11:52,179,9,1653.42,4,2,3,2,0
12451,18-11-2011 09:58,10,5,9035.52,2,3,1,2,0
12766,21-02-2011 11:42,3,7,6989.63,1,2,1,2,0
14573,11-05-2011 12:32,179,9,1653.42,4,2,3,2,0
18069,16-01-2011 15:50,25,5,2036.67,3,3,3,2,0
12359,12-01-2011 12:43,57,4,6372.58,4,3,1,2,0
16700,22-05-2011 14:53,8,13,5076.55,2,2,2,2,0
12865,08-08-2011 10:11,25,2,1568.23,3,4,3,2,0
14710,30-10-2011 13:09,13,4,606.13,2,3,4,2,0
14456,11-09-2011 15:24,4,9,3062.4,2,2,2,2,0
17936,04-12-2011 13:32,4,1,389.84,2,4,4,2,0
17841,17-08-2011 11:48,1,124,40991.57,1,1,1,2,0
16980,21-02-2011 12:58,254,2,1078.96,4,4,4,2,0
15755,23-08-2011 15:20,9,6,2364.25,2,3,3,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
14976,17-01-2011 11:09,56,7,790.86,4,2,4,2,0
17107,06-03-2011 15:17,32,6,10815.43,3,3,1,2,0
14745,21-07-2011 14:41,112,5,1220.26,4,3,3,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
14796,11-02-2011 10:26,0,17,8022.49,1,1,1,2,0
14415,08-12-2011 14:38,0,13,5900.28,1,2,2,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
17181,13-10-2011 14:48,56,2,239.92,4,4,4,2,0
12359,13-10-2011 12:47,57,4,6372.58,4,3,1,2,0
14673,07-12-2010 12:49,2,5,1736.4,1,3,3,2,0
16463,18-11-2011 14:01,20,4,1422.4,3,3,3,2,0
15922,01-12-2010 13:51,372,1,369.5,4,4,4,2,0
14451,10-10-2011 13:38,59,2,662.59,4,4,4,2,0
15641,24-03-2011 11:29,104,4,1887.2,4,3,3,2,0
15484,21-11-2011 17:00,0,4,3594.31,1,3,2,2,0
12451,05-05-2011 17:34,10,5,9035.52,2,3,1,2,0
18109,12-06-2011 12:03,1,26,8052.97,1,1,1,2,0
14076,02-08-2011 15:19,128,1,122.47,4,4,4,2,0
15002,07-12-2010 13:16,115,4,1641.76,4,3,3,2,0
16905,23-10-2011 15:23,4,7,3102.43,2,2,2,2,0
18014,11-11-2011 15:28,27,1,166.42,3,4,4,2,0
17648,04-04-2011 10:29,60,4,1797.5,4,3,3,2,0
13344,03-10-2011 09:44,67,3,2543.72,4,3,3,2,0
12785,10-12-2010 13:48,363,1,311.95,4,4,4,2,0
17841,08-12-2011 12:07,1,124,40991.57,1,1,1,2,0
15465,20-11-2011 10:11,19,18,7354.62,3,1,1,2,0
12590,12-05-2011 14:46,210,2,9864.26,4,4,1,2,0
13458,07-02-2011 13:50,6,14,9646.57,2,2,1,2,0
14506,22-11-2011 13:02,16,5,2012.17,3,3,3,2,0
12753,12-12-2010 11:44,22,6,21429.39,3,3,1,2,0
14422,30-09-2011 10:48,0,6,4263.64,1,3,2,2,0
16979,06-12-2011 12:21,3,6,1852,1,3,3,2,0
16014,10-07-2011 16:29,37,3,662.38,3,3,4,2,0
13394,22-09-2011 16:20,1,8,2520.02,1,2,3,2,0
15416,07-07-2011 18:29,64,4,3984.32,4,3,2,2,0
16126,16-02-2011 11:18,28,4,6287.77,3,3,1,2,0
13089,17-01-2011 16:06,2,97,58825.83,1,1,1,2,0
12359,13-10-2011 12:47,57,4,6372.58,4,3,1,2,0
16873,26-05-2011 10:43,4,6,7123.62,2,3,1,2,0
12820,26-10-2011 13:27,2,4,942.34,1,3,4,2,0
15079,11-05-2011 12:44,212,4,895.61,4,3,4,2,0
16533,16-10-2011 13:51,18,3,1095.56,3,3,4,2,0
13471,23-10-2011 13:10,0,4,2531.58,1,3,3,2,0
13742,30-06-2011 13:25,16,12,3131.02,3,2,2,2,0
12590,12-05-2011 14:46,210,2,9864.26,4,4,1,2,0
15541,17-08-2011 14:58,113,1,85.13,4,4,4,2,0
14412,28-09-2011 08:48,42,2,770.03,3,4,4,2,0
14923,20-10-2011 11:51,50,1,749.1,4,4,4,2,0
15719,05-08-2011 12:27,32,13,5045.61,3,2,2,2,0
17107,06-03-2011 15:17,32,6,10815.43,3,3,1,2,0
17725,27-04-2011 15:08,15,11,3439.08,2,2,2,2,0
12451,05-10-2011 12:52,10,5,9035.52,2,3,1,2,0
16558,08-12-2010 12:01,0,20,8338.49,1,1,1,2,0
17812,06-12-2010 15:27,12,4,732.16,2,3,4,2,0
17405,28-09-2011 10:27,0,3,1031.41,1,3,4,2,0
14096,23-11-2011 13:39,3,17,65164.79,1,1,1,2,0
17290,23-11-2011 15:53,3,2,525.24,1,4,4,2,0
15111,04-10-2011 08:56,28,3,1567.48,3,3,3,2,0
14673,06-12-2011 14:31,2,5,1736.4,1,3,3,2,0
13468,05-10-2011 09:42,1,37,5704.97,1,1,2,2,0
12590,12-05-2011 14:46,210,2,9864.26,4,4,1,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
13471,18-11-2011 09:57,0,4,2531.58,1,3,3,2,0
16126,10-11-2011 16:03,28,4,6287.77,3,3,1,2,0
12590,12-05-2011 14:46,210,2,9864.26,4,4,1,2,0
16549,10-10-2011 14:37,9,10,4154.64,2,2,2,2,0
16728,24-10-2011 14:36,45,4,1054.67,4,3,4,2,0
13767,07-12-2011 15:00,1,37,17220.36,1,1,1,2,0
12359,07-02-2011 14:51,57,4,6372.58,4,3,1,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
16549,21-11-2011 16:17,9,10,4154.64,2,2,2,2,0
15531,09-11-2011 17:47,7,2,2007.44,2,4,3,2,0
14532,22-12-2010 13:48,235,4,932.85,4,3,4,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
16364,25-07-2011 14:35,11,2,707.04,2,4,4,2,0
14817,23-05-2011 13:35,199,2,1110.34,4,4,3,2,0
14628,09-09-2011 14:58,90,2,671.96,4,4,4,2,0
17107,06-11-2011 14:08,32,6,10815.43,3,3,1,2,0
16143,20-12-2010 12:51,2,6,2424.94,1,3,3,2,0
16979,10-11-2011 16:36,3,6,1852,1,3,3,2,0
17097,07-12-2011 17:05,1,8,954.42,1,2,4,2,0
17337,03-04-2011 15:07,150,4,2027.87,4,3,3,2,0
14367,01-12-2011 13:19,7,16,9261.52,2,1,1,2,0
17602,19-01-2011 16:19,1,6,5102.97,1,3,2,2,0
14175,21-06-2011 14:29,59,3,3222.3,4,3,2,2,0
12359,07-02-2011 14:51,57,4,6372.58,4,3,1,2,0
17584,02-12-2011 17:12,6,2,1242.3,2,4,3,2,0
16600,05-12-2011 16:00,3,6,813.52,1,3,4,2,0
17667,14-02-2011 09:24,65,5,2055.51,4,3,3,2,0
12477,17-11-2011 09:51,22,6,13219.74,3,3,1,2,0
14761,09-01-2011 12:03,58,2,255.9,4,4,4,2,0
14796,24-01-2011 09:52,0,17,8022.49,1,1,1,2,0
12951,13-01-2011 10:33,8,6,1064.07,2,3,4,2,0
17920,28-11-2011 10:46,3,17,4204.1,1,1,2,2,0
17259,14-07-2011 15:01,147,2,603.37,4,4,4,2,0
14623,06-06-2011 13:46,31,5,889.25,3,3,4,2,0
13093,16-12-2010 09:45,275,8,7832.47,4,2,1,2,0
16015,13-11-2011 11:55,3,3,705.39,1,3,4,2,0
17107,06-03-2011 15:17,32,6,10815.43,3,3,1,2,0
13081,21-03-2011 14:44,11,11,28337.38,2,2,1,2,0
14961,15-02-2011 11:31,10,9,7044.68,2,2,1,2,0
17554,14-07-2011 20:01,0,5,1952.45,1,3,3,2,0
14446,09-12-2011 11:34,0,4,1039.58,1,3,4,2,0
13263,29-03-2011 15:12,0,35,7454.07,1,1,1,2,0
13860,14-09-2011 09:27,0,5,1245.9,1,3,3,2,0
17921,14-07-2011 18:56,63,4,826.52,4,3,4,2,0
12477,17-11-2011 09:51,22,6,13219.74,3,3,1,2,0
13267,09-03-2011 09:11,2,19,4521.49,1,1,2,2,0
15525,07-12-2011 14:43,1,3,825.92,1,3,4,2,0
16712,29-03-2011 16:05,8,11,3645.43,2,2,2,2,0
12409,10-06-2011 12:19,78,3,11072.67,4,3,1,2,0
17107,06-11-2011 14:08,32,6,10815.43,3,3,1,2,0
12359,12-01-2011 12:43,57,4,6372.58,4,3,1,2,0
17550,10-04-2011 15:19,196,3,267.16,4,3,4,1,1
12409,10-06-2011 12:19,78,3,11072.67,4,3,1,2,0
12759,18-10-2011 14:49,51,3,1531.44,4,3,3,2,0
12478,06-12-2011 09:56,3,1,680.99,1,4,4,2,0
12477,07-10-2011 09:16,22,6,13219.74,3,3,1,2,0
14099,14-01-2011 14:47,15,11,3104.17,2,2,2,2,0
14460,21-06-2011 12:40,109,3,434.34,4,3,4,2,0
16891,03-12-2010 11:35,1,5,809.7,1,3,4,2,0
12409,10-06-2011 12:19,78,3,11072.67,4,3,1,2,0
17107,06-11-2011 14:08,32,6,10815.43,3,3,1,2,0
17602,07-12-2011 13:53,1,6,5102.97,1,3,2,2,0
12753,17-11-2011 10:52,22,6,21429.39,3,3,1,2,0
13767,18-05-2011 15:29,1,37,17220.36,1,1,1,2,0
13736,04-12-2011 15:19,4,2,731.9,2,4,4,2,0
12428,01-03-2011 09:35,25,9,7956.46,3,2,1,2,0
12451,18-11-2011 09:58,10,5,9035.52,2,3,1,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
12830,28-07-2011 17:17,37,6,6814.64,3,3,1,2,0
14482,09-11-2011 15:07,17,6,2068.15,3,3,3,2,0
16790,11-11-2011 09:02,3,6,1545.62,1,3,3,2,0
15513,30-10-2011 10:29,32,19,14758.22,3,1,1,2,0
12435,21-09-2011 09:06,79,2,7829.89,4,4,1,2,0
12429,30-11-2011 17:22,8,4,3750.4,2,3,2,2,0
15311,27-01-2011 16:30,0,91,60767.9,1,1,1,2,0
12728,29-09-2011 15:31,70,4,836.33,4,3,4,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
16873,05-12-2011 12:05,4,6,7123.62,2,3,1,2,0
16525,21-09-2011 10:39,1,26,13027.45,1,1,1,2,0
16201,06-12-2011 16:02,2,4,1863.47,1,3,3,2,0
14121,10-11-2011 10:36,3,4,2780.15,1,3,2,2,0
16968,24-08-2011 10:51,3,2,439.43,1,4,4,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
13176,24-10-2011 15:43,45,1,492.84,4,4,4,2,0
17593,09-09-2011 09:52,3,5,3927.34,1,3,2,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
15877,22-11-2011 11:18,1,2,493.28,1,4,4,2,0
14871,14-12-2010 12:18,2,4,522.38,1,3,4,2,0
16775,13-10-2011 15:23,9,11,1695.66,2,2,3,2,0
13309,04-02-2011 12:29,6,5,1456.79,2,3,3,2,0
16837,08-11-2011 14:27,30,11,3170.98,3,2,2,2,0
15807,23-09-2011 14:43,49,3,903.9,4,3,4,2,0
17590,22-11-2011 16:06,1,3,1479.22,1,3,3,2,0
15716,17-07-2011 11:59,145,4,1118.81,4,3,3,2,0
14332,04-10-2011 13:55,22,3,866.31,3,3,4,2,0
12748,25-08-2011 19:48,0,210,33719.73,1,1,1,2,0
17372,30-10-2011 11:37,40,8,1342.68,3,2,3,2,0
16764,30-11-2011 11:30,3,13,2799.25,1,2,2,2,0
13102,14-12-2010 13:44,0,24,6424.09,1,1,1,2,0
14121,10-11-2011 10:36,3,4,2780.15,1,3,2,2,0
16794,23-08-2011 13:51,0,10,1222.71,1,2,3,2,0
16327,28-01-2011 11:58,13,6,3844.22,2,3,2,2,0
17602,19-01-2011 16:18,1,6,5102.97,1,3,2,2,0
13365,06-11-2011 12:36,33,2,2225.37,3,4,3,2,0
14377,01-06-2011 13:32,190,2,617.05,4,4,4,2,0
12923,06-10-2011 16:20,63,1,176.97,4,4,4,2,0
12451,05-10-2011 12:52,10,5,9035.52,2,3,1,2,0
16367,02-11-2011 13:13,36,2,804.49,3,4,4,2,0
13126,08-12-2010 11:42,4,8,2099.64,2,2,3,2,0
12359,03-06-2011 12:26,57,4,6372.58,4,3,1,2,0
18041,04-05-2011 15:33,11,21,4183.39,2,1,2,2,0
15645,21-11-2011 11:55,18,1,612.01,3,4,4,2,0
13470,01-09-2011 14:57,98,2,165,4,4,4,2,0
12748,05-12-2011 11:49,0,210,33719.73,1,1,1,2,0
12590,12-05-2011 14:46,210,2,9864.26,4,4,1,2,0
16026,27-10-2011 13:53,42,1,236.09,3,4,4,2,0
13001,06-05-2011 10:43,3,13,9818.82,1,2,1,2,0
16873,05-12-2011 12:05,4,6,7123.62,2,3,1,2,0
14646,20-10-2011 12:03,1,74,280206.02,1,1,1,2,0
17059,24-03-2011 12:08,29,5,3095.04,3,3,2,2,0
13571,13-11-2011 12:47,12,12,2092.32,2,2,3,2,0
12451,05-10-2011 12:52,10,5,9035.52,2,3,1,2,0
16688,27-10-2011 16:11,0,4,1260.86,1,3,3,2,0
16907,10-11-2011 18:04,28,5,981.65,3,3,4,2,0
17290,23-11-2011 15:53,3,2,525.24,1,4,4,2,0
13975,03-08-2011 13:39,30,6,2526.28,3,3,3,2,0
14156,14-02-2011 09:45,9,55,117379.63,2,1,1,2,0
14479,31-03-2011 09:07,253,2,316.25,4,4,4,2,0
16245,16-11-2011 10:14,23,3,1413.66,3,3,3,2,0
18075,23-03-2011 12:13,22,10,2611.75,3,2,3,2,0
17631,25-07-2011 13:37,1,3,528.33,1,3,4,2,0
12940,16-10-2011 12:09,54,2,913.54,4,4,4,2,0
16571,16-06-2011 13:14,26,3,1421.69,3,3,3,2,0
14947,28-09-2011 15:48,71,2,290.82,4,4,4,2,0
14698,08-12-2011 12:26,1,5,1250.76,1,3,3,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
12463,17-06-2011 14:28,52,4,1344.78,4,3,3,2,0
16714,26-01-2011 13:40,218,3,1161.53,4,3,3,2,0
12370,14-12-2010 12:58,50,4,3545.69,4,3,2,2,0
15136,04-09-2011 16:05,2,4,1286.7,1,3,3,2,0
14096,14-11-2011 15:27,3,17,65164.79,1,1,1,2,0
14064,10-03-2011 12:59,28,5,1353.74,3,3,3,2,0
12753,17-11-2011 10:52,22,6,21429.39,3,3,1,2,0
14224,23-01-2011 13:58,109,4,1050.12,4,3,4,2,0
17706,30-06-2011 12:15,3,17,10504.49,1,1,1,2,0
13027,05-07-2011 15:48,113,6,6912,4,3,1,2,0
12753,05-04-2011 13:56,22,6,21429.39,3,3,1,2,0
16600,31-03-2011 19:20,3,6,813.52,1,3,4,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
13398,31-05-2011 13:17,191,1,457.34,4,4,4,2,0
16449,04-03-2011 12:15,197,2,707.69,4,4,4,2,0
12484,28-08-2011 13:32,32,6,4541.72,3,3,2,2,0
17673,06-06-2011 14:12,1,6,1629.12,1,3,3,2,0
12683,26-08-2011 15:44,3,15,8476.57,1,1,1,2,0
16873,04-08-2011 15:33,4,6,7123.62,2,3,1,2,0
17218,05-12-2011 13:52,3,10,1960.72,1,2,3,2,0
15192,12-08-2011 11:41,119,3,1044.32,4,3,4,2,0
17107,06-11-2011 14:08,32,6,10815.43,3,3,1,2,0
12501,07-01-2011 12:28,336,1,2169.39,4,4,3,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
16368,07-12-2011 13:12,1,2,497.43,1,4,4,2,0
16033,04-12-2011 12:44,5,20,8816.4,2,1,1,2,0
12477,14-04-2011 13:59,22,6,13219.74,3,3,1,2,0
17415,21-09-2011 12:50,79,1,507.84,4,4,4,2,0
17990,17-04-2011 11:44,236,3,630.84,4,3,4,2,0
15228,04-10-2011 13:56,65,4,3386.71,4,3,2,2,0
15547,12-12-2010 13:26,6,14,4954.84,2,2,2,2,0
15104,02-03-2011 14:16,196,2,1027.44,4,4,4,2,0
13174,23-11-2011 14:35,15,3,2817.03,2,3,2,2,0
14684,14-11-2011 11:33,25,5,1236.28,3,3,3,2,0
17004,08-09-2011 12:16,45,2,1412.94,4,4,3,2,0
15712,25-02-2011 11:32,8,5,1072.36,2,3,4,2,0
16833,08-12-2011 14:39,0,4,1106.53,1,3,3,2,0
12753,12-12-2010 11:44,22,6,21429.39,3,3,1,2,0
15906,20-11-2011 12:24,19,7,1567.69,3,2,3,2,0
16085,12-10-2011 17:19,22,5,981.51,3,3,4,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
17131,25-09-2011 12:42,4,5,2463.17,2,3,3,2,0
12477,07-10-2011 09:16,22,6,13219.74,3,3,1,2,0
13467,03-11-2011 16:56,10,2,1083.71,2,4,4,2,0
17097,19-01-2011 13:32,1,8,954.42,1,2,4,2,0
18109,09-11-2011 11:04,1,26,8052.97,1,1,1,2,0
16567,07-01-2011 09:31,193,2,865.6,4,4,4,2,0
14096,21-09-2011 14:40,3,17,65164.79,1,1,1,2,0
16442,26-04-2011 11:51,1,3,616.79,1,3,4,2,0
17107,06-11-2011 14:08,32,6,10815.43,3,3,1,2,0
17107,07-07-2011 18:56,32,6,10815.43,3,3,1,2,0
14418,06-12-2011 11:39,3,3,1937.25,1,3,3,2,0
16873,05-12-2011 12:05,4,6,7123.62,2,3,1,2,0
12938,14-11-2011 11:21,25,1,114.14,3,4,4,2,0
15159,28-01-2011 12:19,1,30,18641.01,1,1,1,2,0
17372,10-04-2011 12:53,40,8,1342.68,3,2,3,2,0
15579,02-10-2011 12:45,68,2,348.6,4,4,4,2,0
13521,29-11-2011 15:09,0,3,1093.65,1,3,4,2,0
13895,19-07-2011 14:03,27,4,2593.07,3,3,3,2,0
14871,14-06-2011 13:04,2,4,522.38,1,3,4,2,0
12428,01-03-2011 09:33,25,9,7956.46,3,2,1,2,0
16730,18-10-2011 14:11,51,3,743.11,4,3,4,2,0
13736,04-12-2011 15:19,4,2,731.9,2,4,4,2,0
16891,21-07-2011 12:14,1,5,809.7,1,3,4,2,0
18239,05-05-2011 12:38,218,5,1561.61,4,3,3,2,0
17728,06-12-2011 08:52,3,3,2876.01,1,3,2,2,0
13176,24-10-2011 15:43,45,1,492.84,4,4,4,2,0
13875,27-03-2011 11:14,53,5,1786.79,4,3,3,2,0
16550,28-06-2011 15:31,108,5,2298.97,4,3,3,2,0
17483,28-07-2011 17:33,64,3,414.04,4,3,4,2,0
12451,18-11-2011 09:58,10,5,9035.52,2,3,1,2,0
14078,08-06-2011 12:49,101,6,1049.37,4,3,4,2,0
14146,17-12-2010 15:52,8,5,4191,2,3,2,2,0
12713,09-12-2011 12:16,0,1,848.55,1,4,4,2,0
16732,08-11-2011 09:54,31,1,603.75,3,4,4,2,0
12359,13-10-2011 12:47,57,4,6372.58,4,3,1,2,0
17602,07-12-2011 13:53,1,6,5102.97,1,3,2,2,0
17634,08-09-2011 12:55,35,9,2361.97,3,2,3,2,0
15048,03-05-2011 11:40,64,4,384.05,4,3,4,2,0
15220,16-08-2011 14:28,51,6,1778.96,4,3,3,2,0
14159,05-06-2011 14:06,19,11,4693.01,3,2,2,2,0
14161,05-12-2010 13:18,215,3,1110.52,4,3,3,2,0
16954,14-03-2011 08:05,0,9,2085.08,1,2,3,2,0
15349,05-06-2011 15:46,157,2,473.81,4,4,4,2,0
15998,12-12-2010 13:32,36,5,3089.97,3,3,2,2,0
12451,05-05-2011 17:34,10,5,9035.52,2,3,1,2,0
16722,22-07-2011 10:48,16,13,4730.81,3,2,2,2,0
12876,27-05-2011 13:34,57,2,2218.02,4,4,3,2,0
16873,09-10-2011 12:20,4,6,7123.62,2,3,1,2,0
14452,29-11-2011 12:06,10,2,264.44,2,4,4,2,0
13680,04-01-2011 14:12,0,4,3722.42,1,3,2,2,0
12409,22-09-2011 10:38,78,3,11072.67,4,3,1,2,0
17988,14-08-2011 15:34,11,7,201.12,2,2,4,2,0
13310,11-11-2011 17:23,27,3,1132.03,3,3,3,2,0
17914,06-12-2011 11:58,3,1,336.43,1,4,4,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
18155,21-02-2011 10:36,74,3,371.62,4,3,4,2,0
16379,21-11-2011 15:27,3,4,2157.4,1,3,3,2,0
17832,21-10-2011 11:43,49,1,155.37,4,4,4,2,0
13151,17-02-2011 12:29,295,1,1257.87,4,4,3,2,0
17321,03-10-2011 11:34,7,2,700.86,2,4,4,2,0
12415,05-10-2011 12:44,23,21,124914.53,3,1,1,2,0
14911,13-11-2011 14:45,0,201,143825.06,1,1,1,2,0
14646,23-11-2011 11:06,1,74,280206.02,1,1,1,2,0
12783,25-09-2011 15:35,1,6,2225.91,1,3,3,2,0
13949,05-10-2011 11:25,2,6,2427.32,1,3,3,2,0
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
12753,09-02-2011 11:21,22,6,21429.39,3,3,1,2,0
13050,08-02-2011 15:24,14,17,5836.86,2,1,2,2,0
16386,11-11-2011 12:28,28,2,317.2,3,4,4,2,0
13694,04-08-2011 12:14,3,50,65039.62,1,1,1,2,0
12395,17-12-2010 16:00,18,12,3018.63,3,2,2,2,0
13427,20-11-2011 13:02,18,3,582.6,3,3,4,2,0
17495,01-11-2011 12:06,7,2,497.56,2,4,4,2,0
13632,15-11-2011 10:51,24,5,2121.27,3,3,3,2,0
14415,08-12-2011 14:38,0,13,5900.28,1,2,2,2,0
16376,22-11-2011 16:47,8,2,987.01,2,4,4,2,0
13934,21-03-2011 08:39,263,1,922.1,4,4,4,2,0
16960,10-10-2011 11:47,38,3,507.05,3,3,4,2,0
16657,30-03-2011 12:02,9,4,933.62,2,3,4,2,0
17590,07-12-2011 12:55,1,3,1479.22,1,3,3,2,0
17107,07-07-2011 18:56,32,6,10815.43,3,3,1,2,0
12578,13-01-2011 15:34,20,2,2794.51,3,4,2,2,0
16979,15-07-2011 08:59,3,6,1852,1,3,3,2,0
18118,05-12-2010 12:13,10,26,5653.82,2,1,2,2,0
13280,06-01-2011 17:10,121,3,814.86,4,3,4,2,0
12534,01-08-2011 10:26,130,1,1089.18,4,4,4,2,0
16030,03-02-2011 11:28,309,1,331.24,4,4,4,2,0
16217,02-03-2011 15:28,234,2,304.25,4,4,4,1,1
12536,11-10-2011 14:52,42,3,12601.83,3,3,1,2,0
15704,22-07-2011 13:20,139,4,2293.62,4,3,3,2,0
13507,24-08-2011 15:12,2,4,2479.16,1,3,3,2,0
13662,11-05-2011 13:23,85,3,897.76,4,3,4,2,0
16271,24-11-2011 12:12,2,5,1429.24,1,3,3,2,0
12359,13-10-2011 12:47,57,4,6372.58,4,3,1,2,0
15311,23-02-2011 12:00,0,91,60767.9,1,1,1,2,0
17042,06-04-2011 14:53,2,5,1044.38,1,3,4,2,0
13027,05-07-2011 15:48,113,6,6912,4,3,1,2,0
17571,14-02-2011 15:15,49,4,1498.51,4,3,3,2,0
18139,21-11-2011 16:20,17,6,8438.34,3,3,1,2,0
17179,14-06-2011 16:48,177,3,711.79,4,3,4,2,0
16734,17-08-2011 15:00,51,3,650.51,4,3,4,2,0
16873,08-04-2011 15:34,4,6,7123.62,2,3,1,2,0
12451,05-05-2011 17:34,10,5,9035.52,2,3,1,2,0
16121,08-05-2011 11:52,56,2,867.11,4,4,4,2,0
12685,11-11-2011 13:46,27,6,2863.08,3,3,2,2,0
14529,23-09-2011 13:48,59,3,620.04,4,3,4,2,0
13471,23-10-2011 13:10,0,4,2531.58,1,3,3,2,0
12867,13-11-2011 15:30,25,7,4036.82,3,2,2,2,0
17180,14-10-2011 15:46,55,4,796.03,4,3,4,2,0
12477,31-08-2011 09:11,22,6,13219.74,3,3,1,2,0
17841,21-06-2011 15:41,1,124,40991.57,1,1,1,2,0
18121,08-07-2011 12:14,148,2,673.1,4,4,4,2,0
14502,30-01-2011 15:52,19,11,2470.67,3,2,3,2,0
15494,10-08-2011 15:29,20,2,1299.23,3,4,3,2,0
16891,03-11-2011 13:50,1,5,809.7,1,3,4,2,0
12577,15-12-2010 16:21,34,3,657.8,3,3,4,2,0
17142,14-04-2011 18:22,238,1,579,4,4,4,2,0
14129,24-03-2011 08:44,1,5,1123.86,1,3,3,2,0
15062,28-02-2011 12:19,70,4,987.86,4,3,4,2,0
13725,24-02-2011 16:31,49,8,1980.56,4,2,3,2,0
17660,21-07-2011 13:37,140,1,196,4,4,4,2,0
12772,11-10-2011 09:19,59,1,892.47,4,4,4,2,0
12451,05-05-2011 17:34,10,5,9035.52,2,3,1,2,0
12435,17-03-2011 07:40,79,2,7829.89,4,4,1,2,0
15453,08-09-2011 15:05,1,7,1388.37,1,2,3,2,0
13521,08-12-2011 13:50,0,3,1093.65,1,3,4,2,0
16009,03-07-2011 11:26,21,4,992.71,3,3,4,2,0
12766,21-02-2011 11:42,3,7,6989.63,1,2,1,2,0
16520,14-04-2011 14:14,185,3,1046.57,4,3,4,2,0
12743,28-07-2011 16:06,133,2,546.43,4,4,4,2,0
12477,14-10-2011 13:54,22,6,13219.74,3,3,1,2,0
12451,19-01-2011 09:05,10,5,9035.52,2,3,1,2,0
12359,13-10-2011 12:47,57,4,6372.58,4,3,1,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
17673,04-10-2011 12:25,1,6,1629.12,1,3,3,2,0
17266,06-12-2011 14:30,1,3,310.64,1,3,4,2,0
16943,25-01-2011 14:00,211,3,816.73,4,3,4,2,0
12451,05-05-2011 17:34,10,5,9035.52,2,3,1,2,0
17107,15-05-2011 12:21,32,6,10815.43,3,3,1,2,0
